,user_id,trajets,billettique_type,billettique_end_date,billettique_tickets_left,centres d'intérêts,lieux favoris,km de marche dans les 90 derniers jours,PMR,intérêt événements,it_associée
55,56,"[['Parc de Saint-Cloud', 'Hôtel de Ville', 'Bus 72', '18:30'], ['La Motte-Picquet', 'Odéon', 'Métro 10', '16:30']]",Navigo Semaine,2024-11-25,,"['Voyages', 'Musique']","[[48.851081439823226, 2.401454194107432], [48.884917965906304, 2.2739358756462322]]",104.57586644694567,False,1,[]
56,57,"[['Gare du Nord', 'Luxembourg', 'Bus 38', '15:30'], ['Gare du Nord', 'Bobigny', 'Métro 5', '17:30']]",Ticket t+,,2.0,"['Technologie et gadgets', 'Jeux vidéo']","[[48.821065692599085, 2.2511603204055035], [48.85534469184504, 2.3659203555245543]]",93.26522485636164,False,1,[]
57,58,"[['Porte Dauphine', 'Charles de Gaulle - Étoile', 'Métro 2', '11:00'], ['Aéroport CDG', 'Châtelet', 'RER B', '21:30']]",Navigo Semaine,2024-11-25,,"['Musique', 'Randonnée et nature']","[[48.830165010478076, 2.374454212799303], [48.817612035183636, 2.301253964342891]]",100.6367483595382,False,3,[]
58,59,"[['Saint-Lazare', 'Gambetta', 'Métro 3', '12:30'], ['Montparnasse', 'Nation', 'Métro 6', '18:00']]",Ticket t+,,1.0,"['Voyages', 'Randonnée et nature']","[[48.88945955090091, 2.2590013022431843], [48.82812008407533, 2.3215000276415703]]",91.41966073685236,False,2,[]
59,60,"[['Bobigny', 'Bastille', 'Métro 5', '10:00'], [""Gare d'Austerlitz"", 'La Motte-Picquet', 'Métro 10', '20:00']]",Navigo Mois,2024-12-01,,"['Jeux vidéo', 'Cinéma']","[[48.88996997969779, 2.3428208247511475], [48.838268832092155, 2.264728169274392]]",15.348356436998124,False,4,[]
60,61,"[['Charles de Gaulle - Étoile', 'La Défense', 'RER A', '17:30'], ['Parc de Saint-Cloud', 'Hôtel de Ville', 'Bus 72', '22:00']]",Ticket t+,,0.0,"['Cuisine', 'Jeux vidéo']","[[48.8146250971164, 2.3872771768949375], [48.84265390498074, 2.2878402954134858]]",12.654765793109192,False,5,[]
61,62,"[['Balard', 'Bastille', 'Métro 8', '15:30'], [""Place d'Italie"", 'Bobigny', 'Métro 5', '7:30']]",Ticket t+,,1.0,"['Voyages', 'Jeux vidéo']","[[48.89409409721621, 2.259354858836397], [48.81971083954373, 2.2524971906853746]]",109.21830466295923,False,4,[]
62,63,"[['Nation', 'Trocadéro', 'Métro 6', '19:00'], [""Place d'Italie"", ""Gare de l'Est"", 'Métro 7', '16:00']]",Ticket t+,,0.0,"['Voyages', 'Musique']","[[48.87356665768119, 2.352252247206903], [48.86240649673638, 2.269080041756007]]",139.2308372624807,False,1,[]
63,64,"[['Gare du Nord', ""Porte d'Orléans"", 'Bus 38', '6:30'], [""Place d'Italie"", 'Bastille', 'Métro 5', '18:30']]",Navigo Semaine,2024-11-25,,"['Art et artisanat', 'Jeux vidéo']","[[48.872997906684, 2.388352933862336], [48.86134123674449, 2.277418783379952]]",101.15359866224586,False,4,[]
64,65,"[['Trocadéro', 'Montparnasse', 'Métro 6', '18:30'], ['Gare du Nord', 'Denfert-Rochereau', 'RER B', '12:30']]",Ticket t+,,3.0,"['Lecture', 'Cinéma']","[[48.81490731055529, 2.2696707490484522], [48.89025200723807, 2.3653309029630867]]",121.65407353126798,False,4,[]
65,66,"[['Montparnasse', 'Charles de Gaulle - Étoile', 'Métro 6', '8:30'], ['Châtelet', 'Luxembourg', 'Bus 38', '9:30']]",Ticket t+,,0.0,"['Art et artisanat', 'Jeux vidéo']","[[48.869081114444334, 2.3879267687644643], [48.87986996485094, 2.337724987960985]]",81.51044946230542,False,2,[]
66,67,"[['Nation', 'Charles de Gaulle - Étoile', 'RER A', '11:30'], [""Musée d'Orsay"", ""Gare d'Austerlitz"", 'RER C', '7:00']]",Navigo Semaine,2024-11-25,,"['Cinéma', 'Art et artisanat']","[[48.88033773330104, 2.4072726213201188], [48.863550524715244, 2.2835359006429266]]",14.459680704475769,False,3,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
67,68,"[['Anvers', 'Porte Dauphine', 'Métro 2', '12:30'], ['Mairie de Montreuil', ""Chaussée d'Antin"", 'Métro 9', '10:30']]",Navigo Semaine,2024-11-25,,"['Voyages', 'Lecture']","[[48.89306571325525, 2.281547845250147], [48.86143402640812, 2.281242435908911]]",47.09963053122242,False,1,[]
68,69,"[['République', 'Pont de Levallois', 'Métro 3', '5:30'], ['Trocadéro', 'République', 'Métro 9', '22:00']]",Navigo Mois,2024-12-01,,"['Sport', 'Cuisine']","[[48.87097982665635, 2.2862302687864897], [48.84656695006426, 2.280299183421565]]",23.16326700948174,False,3,[]
69,70,"[['Mairie de Montrouge', 'Montparnasse', 'Métro 4', '11:30'], ['Bobigny', ""Place d'Italie"", 'Métro 5', '10:30']]",Ticket t+,,2.0,"['Lecture', 'Sport']","[[48.852919298251095, 2.30363879522482], [48.81884088272873, 2.3811814536972675]]",80.03524611442944,False,1,[]
70,71,"[['Trocadéro', 'République', 'Métro 9', '5:00'], ['Pont de Sèvres', ""Chaussée d'Antin"", 'Métro 9', '8:00']]",Ticket t+,,0.0,"['Voyages', 'Musique']","[[48.812996725992676, 2.298736964695761], [48.81441727284858, 2.349500260785292]]",37.02022868871069,False,5,[]
71,72,"[['Nation', 'Marne-la-Vallée', 'RER A', '12:00'], ['République', 'Saint-Lazare', 'Métro 3', '17:30']]",Ticket t+,,0.0,"['Sport', 'Cuisine']","[[48.87048223437616, 2.2896750055706216], [48.84906829179497, 2.3285527154642787]]",103.81208411126705,False,4,[]
72,73,"[['Balard', 'Invalides', 'Métro 8', '8:00'], ['Hôtel de Ville', 'Parc de Saint-Cloud', 'Bus 72', '14:30']]",Ticket t+,,0.0,"['Musique', 'Sport']","[[48.84067899257046, 2.320480293226514], [48.852469254084156, 2.414606781933985]]",70.59276334102887,False,2,[]
73,74,"[['Opéra', 'Saint-Lazare', 'Métro 3', '7:30'], [""Musée d'Orsay"", 'Invalides', 'RER C', '16:00']]",Navigo Semaine,2024-11-25,,"['Lecture', 'Cuisine']","[[48.893199110050624, 2.2893440130211147], [48.81080743914201, 2.36036011693105]]",87.66248430335267,False,2,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
74,75,"[['Châtelet', 'Mairie de Montrouge', 'Métro 4', '9:30'], ['La Motte-Picquet', 'Boulogne', 'Métro 10', '6:00']]",Navigo Mois,2024-12-01,,"['Art et artisanat', 'Lecture']","[[48.87564839620513, 2.398100981713647], [48.874712727601114, 2.354370671053559]]",99.16370458434861,False,5,[]
75,76,"[['Balard', 'Bastille', 'Métro 8', '8:30'], ['Champs-Elysées', 'Bastille', 'Métro 1', '11:00']]",Navigo Semaine,2024-11-25,,"['Art et artisanat', 'Voyages']","[[48.899666060059104, 2.3452167849763796], [48.829122588587225, 2.396704794787497]]",41.97108782170441,False,4,[]
76,77,"[['Odéon', 'La Motte-Picquet', 'Métro 10', '14:00'], ['Parc de Saint-Cloud', 'Trocadéro', 'Bus 72', '8:30']]",Navigo Semaine,2024-11-25,,"['Voyages', 'Sport']","[[48.846898861307196, 2.37348555561706], [48.87589713049814, 2.371386027371433]]",78.6866487008021,False,3,[]
77,78,"[['Champs-Elysées', 'La Défense', 'Métro 1', '19:00'], ['Trocadéro', 'Hôtel de Ville', 'Bus 72', '9:00']]",Ticket t+,,2.0,"['Voyages', 'Cuisine']","[[48.87843473773444, 2.275011197061666], [48.89082798229675, 2.34867549341494]]",106.59454665378465,False,3,[]
78,79,"[['Montparnasse', 'Porte de Clignancourt', 'Métro 4', '5:30'], ['Porte Dauphine', 'Anvers', 'Métro 2', '13:30']]",Navigo Semaine,2024-11-25,,"['Lecture', 'Jeux vidéo']","[[48.885878102903824, 2.358528852968185], [48.83460320636017, 2.3882076236741314]]",123.34874480551383,False,3,[]
79,80,"[[""Chaussée d'Antin"", 'République', 'Métro 9', '9:30'], ['Trocadéro', ""Chaussée d'Antin"", 'Métro 9', '18:00']]",Navigo Mois,2024-12-01,,"['Lecture', 'Cinéma']","[[48.817465293886364, 2.383100224407711], [48.83303647151379, 2.299336441738433]]",51.9573883560594,False,3,[]
80,81,"[['République', 'Gare du Nord', 'Métro 5', '16:30'], ['Gare du Nord', ""Porte d'Orléans"", 'Bus 38', '6:00']]",Navigo Semaine,2024-11-25,,"['Technologie et gadgets', 'Randonnée et nature']","[[48.820252593972036, 2.2989820882840726], [48.86926327049633, 2.3400502999962924]]",81.8841046670686,False,3,[]
81,82,"[['Marne-la-Vallée', 'La Défense', 'RER A', '7:30'], [""Gare de l'Est"", ""Place d'Italie"", 'Métro 7', '5:30']]",Ticket t+,,1.0,"['Sport', 'Voyages']","[[48.814011440005146, 2.275700309049628], [48.84025783730103, 2.3507478538738584]]",104.48717853996584,False,4,[]
82,83,"[['Pont de Sèvres', 'Trocadéro', 'Métro 9', '6:30'], ['Nation', 'Champs-Elysées', 'Métro 1', '8:30']]",Ticket t+,,2.0,"['Art et artisanat', 'Cinéma']","[[48.85529411520594, 2.276312484154039], [48.89073258899213, 2.2979287479726054]]",16.503122851056332,False,1,[]
83,84,"[['Hôtel de Ville', 'Trocadéro', 'Bus 72', '22:30'], ['Hôtel de Ville', 'Parc de Saint-Cloud', 'Bus 72', '6:30']]",Ticket t+,,2.0,"['Lecture', 'Sport']","[[48.81216228478071, 2.387938331006929], [48.83658295556874, 2.295965194022473]]",70.44052692957575,False,3,[]
84,85,"[['Villejuif', ""Gare de l'Est"", 'Métro 7', '6:00'], ['La Défense', 'Charles de Gaulle - Étoile', 'RER A', '5:30']]",Ticket t+,,3.0,"['Cinéma', 'Sport']","[[48.83600463235253, 2.372054042291095], [48.88787070690124, 2.310201709327893]]",48.567886397787596,False,5,[]
85,86,"[['Invalides', ""Gare d'Austerlitz"", 'RER C', '8:30'], ['Châtelet', 'Mairie de Montrouge', 'Métro 4', '17:00']]",Ticket t+,,1.0,"['Musique', 'Cuisine']","[[48.8495624763603, 2.361440697128516], [48.81215498032105, 2.262597128820824]]",20.097001805056617,False,4,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
86,87,"[['Villejuif', ""Place d'Italie"", 'Métro 7', '13:30'], ['Anvers', 'Charles de Gaulle - Étoile', 'Métro 2', '13:30']]",Navigo Semaine,2024-11-25,,"['Lecture', 'Sport']","[[48.83722516418057, 2.3012921204436476], [48.820376137440874, 2.4129432878027157]]",82.61661689871761,False,3,[]
87,88,"[['Saint-Lazare', 'République', 'Métro 3', '5:30'], ['Châtelet', 'Luxembourg', 'Bus 38', '13:30']]",Navigo Semaine,2024-11-25,,"['Cuisine', 'Voyages']","[[48.86443601742978, 2.307814190525364], [48.886658749713504, 2.3880335694423698]]",113.01975543506614,False,4,[]
88,89,"[['Saint-Lazare', 'République', 'Métro 3', '18:00'], ['Gare du Nord', 'Robinson', 'RER B', '22:00']]",Ticket t+,,2.0,"['Voyages', 'Randonnée et nature']","[[48.85056692586522, 2.391695772380904], [48.850362685022525, 2.3423734744526956]]",76.65694473804191,False,3,[]
89,90,"[['Invalides', 'Bastille', 'Métro 8', '13:30'], ['Bastille', 'La Défense', 'Métro 1', '16:00']]",Navigo Mois,2024-12-01,,"['Cuisine', 'Sport']","[[48.879484712100414, 2.385385176837962], [48.81669632392249, 2.2875268977151304]]",120.87981899502574,False,2,[]
90,91,"[['Charles de Gaulle - Étoile', 'Porte Dauphine', 'Métro 2', '16:30'], ['Anvers', 'Nation', 'Métro 2', '6:30']]",Navigo Semaine,2024-11-25,,"['Technologie et gadgets', 'Jeux vidéo']","[[48.869334494901366, 2.373565102063589], [48.888555054671656, 2.3650687309886593]]",93.16234065906511,False,3,[]
91,92,"[['Boulogne', 'La Motte-Picquet', 'Métro 10', '20:30'], ['Versailles', 'Invalides', 'RER C', '13:30']]",Ticket t+,,0.0,"['Voyages', 'Musique']","[[48.89200862016551, 2.26003403725813], [48.865817823514234, 2.4054756870742766]]",47.193471685188335,False,5,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
92,93,"[['Trocadéro', 'Parc de Saint-Cloud', 'Bus 72', '10:30'], ['Villejuif', ""Gare de l'Est"", 'Métro 7', '20:00']]",Navigo Semaine,2024-11-25,,"['Musique', 'Jeux vidéo']","[[48.835806291793446, 2.3515354531238133], [48.88521174356995, 2.406147975136574]]",29.608604203606156,False,3,[]
93,94,"[['Nation', 'Porte Dauphine', 'Métro 2', '12:30'], ['Porte Dauphine', 'Anvers', 'Métro 2', '15:00']]",Navigo Semaine,2024-11-25,,"['Jeux vidéo', 'Voyages']","[[48.837932519398024, 2.3174107564102577], [48.818997017813956, 2.338400278629476]]",43.06438709281088,False,3,[]
94,95,"[['Trocadéro', 'Nation', 'Métro 6', '16:00'], ['Nation', 'Bastille', 'Métro 1', '19:30']]",Navigo Mois,2024-12-01,,"['Cinéma', 'Voyages']","[[48.866401899886334, 2.3636413593838075], [48.84891789755776, 2.384530618977374]]",29.25544503228067,False,1,[]
95,96,"[['Luxembourg', 'Châtelet', 'Bus 38', '20:30'], ['Nation', 'La Défense', 'RER A', '22:00']]",Ticket t+,,3.0,"['Lecture', 'Cinéma']","[[48.881754523736745, 2.3175265797348463], [48.873329903302825, 2.3400380177788893]]",46.075712353200515,False,3,[]
96,97,"[['Pont de Levallois', 'Opéra', 'Métro 3', '6:00'], [""Place d'Italie"", 'République', 'Métro 5', '17:00']]",Navigo Mois,2024-12-01,,"['Cinéma', 'Technologie et gadgets']","[[48.88632817727934, 2.3399550983582422], [48.89857245704612, 2.291818718017977]]",26.657005588403365,False,3,[]
97,98,"[['Bastille', 'Invalides', 'Métro 8', '9:30'], ['Denfert-Rochereau', 'Robinson', 'RER B', '5:30']]",Navigo Mois,2024-12-01,,"['Jeux vidéo', 'Technologie et gadgets']","[[48.892920419083154, 2.2652645894996444], [48.87024262892107, 2.3456210226418057]]",115.8161167516677,False,2,[]
98,99,"[['Créteil', 'Balard', 'Métro 8', '15:00'], [""Porte d'Orléans"", 'Luxembourg', 'Bus 38', '11:30']]",Navigo Semaine,2024-11-25,,"['Cuisine', 'Sport']","[[48.87972803494168, 2.4058245953136947], [48.84264731571088, 2.392811190994509]]",49.16306365614773,False,2,[]
99,100,"[['Nation', 'Bastille', 'Métro 1', '17:00'], ['République', 'Gare du Nord', 'Métro 5', '9:30']]",Navigo Mois,2024-12-01,,"['Lecture', 'Musique']","[[48.876828651463356, 2.2509098657621966], [48.887832687038966, 2.348274599833707]]",98.69665418669261,True,5,[]
100,101,"[['Odéon', ""Gare d'Austerlitz"", 'Métro 10', '22:30'], ['Gare du Nord', ""Place d'Italie"", 'Métro 5', '9:00']]",Ticket t+,,2.0,"['Musique', 'Lecture']","[[48.82510438052786, 2.2814921056109134], [48.88684165460253, 2.359116756608603]]",109.85593205498257,False,3,[]
101,102,"[[""Gare d'Austerlitz"", 'Odéon', 'Métro 10', '9:30'], ['Villejuif', ""Gare de l'Est"", 'Métro 7', '22:30']]",Navigo Mois,2024-12-01,,"['Cinéma', 'Musique']","[[48.84607867144771, 2.334755511098019], [48.8234753664088, 2.331962767288672]]",77.88963778943211,False,5,[]
102,103,"[['Nation', 'Charles de Gaulle - Étoile', 'Métro 2', '7:00'], ['Créteil', 'Balard', 'Métro 8', '21:00']]",Ticket t+,,2.0,"['Jeux vidéo', 'Sport']","[[48.886990769076256, 2.388058018769212], [48.868810335837416, 2.2681236451014044]]",98.9061436736648,False,4,[]
103,104,"[['Parc de Saint-Cloud', 'Trocadéro', 'Bus 72', '5:30'], [""Place d'Italie"", ""Gare de l'Est"", 'Métro 7', '14:00']]",Navigo Mois,2024-12-01,,"['Sport', 'Cuisine']","[[48.85307287606662, 2.359211755759612], [48.880878552548936, 2.307969247521806]]",136.19563842099805,False,2,[]
104,105,"[['Marne-la-Vallée', 'Châtelet', 'RER A', '15:00'], ['Gambetta', 'Opéra', 'Métro 3', '13:00']]",Ticket t+,,0.0,"['Art et artisanat', 'Voyages']","[[48.8704727019621, 2.315819319644227], [48.86681308848934, 2.262728899042566]]",129.34609249996933,False,4,[]
105,106,"[['Boulogne', 'La Motte-Picquet', 'Métro 10', '6:30'], ['Montparnasse', 'Trocadéro', 'Métro 6', '22:00']]",Ticket t+,,0.0,"['Jeux vidéo', 'Cinéma']","[[48.83825860266707, 2.3658332816631735], [48.88258788973096, 2.3642275232139536]]",106.61180834804267,False,5,[]
106,107,"[['Gambetta', 'Saint-Lazare', 'Métro 3', '5:00'], ['Robinson', 'Denfert-Rochereau', 'RER B', '9:30']]",Navigo Mois,2024-12-01,,"['Musique', 'Lecture']","[[48.819058914687844, 2.3683301733081845], [48.81544644158565, 2.29416799854972]]",41.43900856881401,False,3,[]
107,108,"[['République', ""Chaussée d'Antin"", 'Métro 9', '14:30'], [""Place d'Italie"", 'Bobigny', 'Métro 5', '12:00']]",Navigo Mois,2024-12-01,,"['Cuisine', 'Jeux vidéo']","[[48.8132373624703, 2.4020574095261176], [48.846641677908735, 2.405312887254361]]",95.50717582109569,False,4,[]
108,109,"[['Trocadéro', 'Hôtel de Ville', 'Bus 72', '11:30'], [""Porte d'Orléans"", 'Gare du Nord', 'Bus 38', '12:00']]",Navigo Mois,2024-12-01,,"['Sport', 'Musique']","[[48.8454136663657, 2.3363508624112743], [48.841078077265166, 2.27699515289111]]",5.714139097402882,False,3,[]
109,110,"[['Montparnasse', 'Barbès', 'Métro 4', '8:30'], ['République', 'Pont de Sèvres', 'Métro 9', '14:30']]",Navigo Mois,2024-12-01,,"['Randonnée et nature', 'Voyages']","[[48.825234423462454, 2.4177484256235684], [48.88059490220404, 2.3345455817742984]]",112.49688739136437,False,3,[]
110,111,"[['Châtelet', 'Denfert-Rochereau', 'RER B', '14:30'], [""Gare de l'Est"", ""Place d'Italie"", 'Métro 7', '20:00']]",Navigo Mois,2024-12-01,,"['Voyages', 'Randonnée et nature']","[[48.86686738777768, 2.305623065149135], [48.864227218210786, 2.281461426342314]]",81.8721602059072,False,2,[]
